project_id,company_id,project_name,start_date,completion_date,project_status,automation_type,robots_deployed,budget_usd,annual_savings_usd,roi_percent,department,implementation_partner,country,industry,employee_hours_saved,ai_enabled,cloud_deployment
PRJ007751,CMP04555,Sentinel Modernization,2018-07-08,2018-11-08,Cancelled,Invoice Processing,169,279066,277671,99.5,Audit,Deloitte,Philippines,Banking & Finance,110429,No,Yes
PRJ036249,CMP00046,Omega Accelerator,2022-12-10,,Paused,HR Automation,61,3680038,8051923,218.8,Customer Onboarding,Infosys,Netherlands,Government & Public Sector,170943,No,No
PRJ045298,CMP08158,Omega Platform,2019-08-04,,Paused,Financial Reporting,134,3910335,11453371,292.9,IT,Hexaware,Japan,Real Estate,34617,No,Yes
PRJ007032,CMP01352,Sentinel Optimization Program,2022-02-25,,Active,Compliance Monitoring,158,2272640,4524826,199.1,IT,Tech Mahindra,UAE,Technology,60049,No,No
PRJ009219,CMP07604,Sentinel Modernization,2016-06-22,2018-05-22,Cancelled,Financial Reporting,11,3702664,4109957,111.0,Audit,Mphasis,Brazil,Pharma & Life Sciences,172331,Yes,No
PRJ033077,CMP08378,Quantum Workflow Engine,2025-03-13,2025-07-13,Completed,Customer Onboarding,15,4472236,11712786,261.9,IT,Infosys,Philippines,Transportation & Logistics,51588,No,No
PRJ047571,CMP03845,Titan Platform,2023-02-12,2024-04-12,Completed,Supply Chain,151,500251,173087,34.6,Customer Onboarding,IBM,United Kingdom,Technology,111450,Yes,Yes
PRJ013975,CMP05222,Apex Process Reengineering,2016-06-12,2018-01-12,Completed,IT Service Management,37,3776496,9837772,260.5,Operations,IBM,Canada,Healthcare,49086,Yes,No
PRJ033897,CMP05604,Apex Intelligence Suite,2022-03-22,,Failed,Supply Chain,151,3794308,0,-29.3,Legal,Infosys,India,Real Estate,184574,Yes,No
PRJ027169,CMP01728,Eclipse Optimization Program,2018-12-15,,Active,HR Automation,134,3915727,724409,18.5,Risk Management,LTIMindtree,France,Government & Public Sector,73814,No,Yes
PRJ014750,CMP05760,Quantum Optimization Program,2025-07-13,,Failed,Email Automation,66,1188935,0,-76.6,Finance,Deloitte,Japan,Transportation & Logistics,116341,Yes,Yes
PRJ020488,CMP09936,Zenith Optimization Program,2022-11-19,,Active,Claims Processing,95,2437737,1372446,56.3,Operations,PwC,Brazil,Manufacturing,132492,Yes,Yes
PRJ023838,CMP09391,Prism Intelligence Suite,2024-12-04,,Active,HR Automation,152,508338,362445,71.3,Supply Chain,Infosys,Mexico,Pharma & Life Sciences,198153,No,Yes
PRJ026075,CMP05734,Sigma Intelligence Suite,2025-04-20,,Active,Compliance Monitoring,104,2687314,4364198,162.4,Legal,Mphasis,UAE,Insurance,121961,No,Yes
PRJ000645,CMP01753,Lambda Automation Initiative,2016-07-07,,Active,HR Automation,194,2454848,4082412,166.3,IT,Cognizant,Vietnam,Mining & Metals,179801,No,Yes
PRJ010234,CMP09782,Vertex Process Reengineering,2025-04-05,,Paused,Email Automation,59,2125392,384696,18.1,Operations,Deloitte,Germany,Pharma & Life Sciences,149505,Yes,No
PRJ021626,CMP01036,Vertex Process Reengineering,2020-02-06,2022-02-06,Completed,Data Entry Automation,66,881940,457727,51.9,Supply Chain,LTIMindtree,Canada,Healthcare,99611,Yes,No
PRJ007282,CMP08405,Cobalt Platform,2017-12-21,2019-11-21,Completed,Data Entry Automation,114,642001,1841901,286.9,Legal,IBM,Philippines,Retail & E-Commerce,152602,No,Yes
PRJ011485,CMP05095,Phoenix Automation Initiative,2023-04-24,2023-12-24,Completed,Supply Chain,126,33652,68448,203.4,Risk Management,Cognizant,South Africa,Government & Public Sector,61018,Yes,Yes
PRJ044285,CMP01214,Nexus Efficiency Project,2017-05-11,2018-03-11,Completed,Audit Automation,189,822201,1130526,137.5,Customer Onboarding,TCS,South Africa,Energy & Utilities,186869,No,No
PRJ010951,CMP06549,Zenith Process Reengineering,2023-03-08,2024-04-08,Completed,Audit Automation,114,4994627,9180124,183.8,Supply Chain,Capgemini,Malaysia,Retail & E-Commerce,156937,Yes,No
PRJ018938,CMP05672,Vector Platform,2015-01-03,,Active,Email Automation,69,646040,1898066,293.8,Procurement,Wipro,India,Transportation & Logistics,187606,Yes,Yes
PRJ002541,CMP05952,Nexus Digital Transformation,2025-03-10,,Completed,Customer Onboarding,26,4648710,7582046,163.1,Customer Onboarding,Cognizant,Vietnam,Healthcare,5773,No,No
PRJ029788,CMP04178,Omega Automation Initiative,2024-10-07,,Failed,Invoice Processing,141,2538413,0,-63.2,Compliance,HCL Technologies,Japan,Retail & E-Commerce,30004,Yes,No
PRJ045489,CMP03272,Fusion Intelligence Suite,2021-02-15,2022-04-15,Completed,Customer Onboarding,115,4134532,9745092,235.7,Customer Service,Deloitte,Australia,Government & Public Sector,145111,No,No
PRJ011742,CMP00685,Aurora Optimization Program,2022-09-23,,Active,Audit Automation,93,4187678,7416378,177.1,Risk Management,Accenture,South Africa,Telecommunications,50408,No,Yes
PRJ041062,CMP09745,Delta Process Reengineering,2022-01-08,,Failed,Invoice Processing,159,3007953,0,-44.4,Content Moderation,Cognizant,South Africa,Manufacturing,72989,Yes,Yes
PRJ022758,CMP07741,Sentinel Automation Initiative,2021-07-30,,Active,Compliance Monitoring,105,4838349,2936878,60.7,Compliance,PwC,France,Retail & E-Commerce,75509,No,No
PRJ031167,CMP05746,Fusion Intelligence Suite,2016-01-09,2016-12-09,Completed,Compliance Monitoring,62,4964332,10807351,217.7,Customer Service,PwC,South Africa,Government & Public Sector,72169,Yes,No
PRJ037313,CMP07291,Eclipse Accelerator,2025-11-12,,Failed,Financial Reporting,147,377553,0,-55.0,Customer Onboarding,HCL Technologies,Vietnam,Healthcare,163855,Yes,No
PRJ009086,CMP01187,Delta Modernization,2016-04-28,2016-08-28,Completed,Financial Reporting,112,132831,236572,178.1,Finance,LTIMindtree,France,Insurance,26030,No,No
PRJ037439,CMP03258,Apex Intelligence Suite,2020-10-12,,Active,Financial Reporting,187,834386,2218632,265.9,Customer Service,Cyient,Malaysia,Telecommunications,25432,Yes,Yes
PRJ008725,CMP09514,Eclipse Platform,2022-08-22,,Active,Compliance Monitoring,153,2195926,5221912,237.8,Legal,HCL Technologies,South Africa,Insurance,97362,No,Yes
PRJ038578,CMP03842,Vertex Intelligence Suite,2021-05-23,2022-05-23,Completed,Financial Reporting,59,1400270,628721,44.9,Content Moderation,Hexaware,India,Telecommunications,180621,Yes,No
PRJ044684,CMP07823,Vector Automation Initiative,2020-05-29,,Paused,Email Automation,161,1274334,2380456,186.8,Customer Onboarding,Hexaware,India,Pharma & Life Sciences,127082,Yes,No
PRJ002679,CMP02602,Vector Optimization Program,2022-11-27,,Active,Payroll Processing,37,297665,280103,94.1,Risk Management,Tech Mahindra,Netherlands,Manufacturing,132478,Yes,No
PRJ020061,CMP04194,Apex Efficiency Project,2015-02-20,2015-12-20,Completed,Email Automation,164,1744000,671440,38.5,Procurement,TCS,Australia,Mining & Metals,43262,No,Yes
PRJ029615,CMP02306,Phoenix Accelerator,2018-04-23,2020-01-23,Completed,Compliance Monitoring,183,3258640,2655792,81.5,Content Moderation,EY,Canada,Education,114251,No,No
PRJ025052,CMP00895,Orion Intelligence Suite,2024-11-29,,Cancelled,Payroll Processing,8,4020585,1592152,39.6,Finance,Cyient,Japan,Education,10625,No,Yes
PRJ005089,CMP06888,Atlas Process Reengineering,2025-12-12,,Active,Payroll Processing,157,1142175,3001636,262.8,Supply Chain,Hexaware,Philippines,Pharma & Life Sciences,170269,No,Yes
PRJ008306,CMP00805,Sigma Accelerator,2015-01-22,2016-02-22,Completed,Claims Processing,168,2044844,5234801,256.0,Finance,LTIMindtree,Canada,Retail & E-Commerce,8970,No,No
PRJ037360,CMP00114,Sentinel Workflow Engine,2020-11-29,2021-12-29,Completed,Email Automation,138,1805472,2856257,158.2,Operations,Tech Mahindra,United Kingdom,Education,113898,Yes,Yes
PRJ018637,CMP09461,Vector Modernization,2025-02-15,,Completed,Audit Automation,119,688344,1040776,151.2,Marketing,EY,Brazil,Retail & E-Commerce,175060,Yes,No
PRJ025098,CMP01482,Atlas Process Reengineering,2022-07-28,,Active,Supply Chain,117,366976,1014689,276.5,Compliance,IBM,UAE,Manufacturing,41777,Yes,No
PRJ040548,CMP02463,Zenith Digital Transformation,2019-07-11,,Paused,Supply Chain,123,639726,687705,107.5,Legal,Accenture,Japan,Government & Public Sector,1399,Yes,Yes
PRJ036125,CMP07719,Phoenix Automation Initiative,2021-12-21,2023-02-21,Completed,IT Service Management,136,1448755,1708082,117.9,Customer Onboarding,EY,Mexico,Insurance,92938,No,Yes
PRJ004590,CMP08336,Quantum Platform,2025-12-21,,Paused,Invoice Processing,177,4042636,1839399,45.5,Legal,Capgemini,Philippines,Mining & Metals,112343,Yes,Yes
PRJ049587,CMP01318,Delta Intelligence Suite,2023-07-05,,Failed,Supply Chain,55,102307,0,-2.0,Operations,Capgemini,Australia,Insurance,84663,Yes,Yes
PRJ034435,CMP04811,Omega Intelligence Suite,2025-01-19,2025-11-19,Completed,Audit Automation,23,2634319,6896647,261.8,Customer Service,Wipro,Mexico,Manufacturing,188176,Yes,Yes
PRJ042627,CMP02885,Omega Accelerator,2019-02-22,2019-10-22,Completed,IT Service Management,69,2607053,6992116,268.2,Audit,Accenture,Malaysia,Government & Public Sector,105017,No,No
PRJ010478,CMP09929,Zenith Accelerator,2017-07-14,2019-03-14,Completed,Audit Automation,23,914352,1632118,178.5,Compliance,HCL Technologies,Philippines,Insurance,37633,No,Yes
PRJ038701,CMP08989,Apex Automation Initiative,2018-02-28,,Failed,Claims Processing,35,405202,0,-88.3,Legal,LTIMindtree,United Kingdom,Energy & Utilities,13994,Yes,No
PRJ011989,CMP08154,Cobalt Accelerator,2015-01-14,,Active,Invoice Processing,131,821015,816910,99.5,Content Moderation,Mphasis,Malaysia,Manufacturing,188460,No,Yes
PRJ025368,CMP06179,Prism Accelerator,2020-12-02,2021-07-02,Completed,Payroll Processing,27,2815724,2432786,86.4,Content Moderation,Infosys,France,Healthcare,142732,No,No
PRJ024796,CMP07201,Lambda Automation Initiative,2023-06-20,,Active,Data Entry Automation,168,1526324,1311112,85.9,Customer Onboarding,TCS,France,Telecommunications,151758,No,Yes
PRJ024630,CMP07732,Titan Accelerator,2023-10-04,,Active,Claims Processing,165,1628442,382684,23.5,Human Resources,Cyient,Australia,Technology,109853,Yes,Yes
PRJ005518,CMP08324,Aurora Optimization Program,2016-04-19,,Active,Compliance Monitoring,169,3983420,8018624,201.3,Procurement,Cyient,Brazil,Transportation & Logistics,157958,No,Yes
PRJ023841,CMP07515,Apex Platform,2023-08-14,,Active,Customer Onboarding,50,4186137,12813765,306.1,Legal,TCS,Malaysia,Education,26579,Yes,No
PRJ005282,CMP05698,Sigma Efficiency Project,2020-07-09,,Failed,Payroll Processing,159,2463848,0,-71.1,Customer Onboarding,Infosys,Vietnam,Government & Public Sector,72318,Yes,No
PRJ013773,CMP04004,Orion Process Reengineering,2020-03-20,2021-10-20,Completed,Financial Reporting,9,3644190,11067405,303.7,Customer Onboarding,Cognizant,India,Banking & Finance,76618,No,No
PRJ036086,CMP09254,Delta Digital Transformation,2017-08-12,,Active,Data Entry Automation,16,4078143,1305006,32.0,Human Resources,EY,Australia,Technology,149187,No,No
PRJ033546,CMP08418,Vector Accelerator,2015-01-17,,Failed,Invoice Processing,171,4145288,0,-84.8,Content Moderation,Mphasis,France,Energy & Utilities,150818,Yes,Yes
PRJ020190,CMP09783,Zenith Automation Initiative,2017-09-12,,Active,Payroll Processing,90,983826,2681910,272.6,Audit,Tech Mahindra,Vietnam,Mining & Metals,51465,Yes,Yes
PRJ011236,CMP08671,Quantum Intelligence Suite,2016-01-18,2016-10-18,Completed,Audit Automation,103,2625999,1081912,41.2,Operations,Capgemini,South Africa,Healthcare,91173,Yes,Yes
PRJ012204,CMP02265,Phoenix Accelerator,2019-01-28,2020-10-28,Cancelled,IT Service Management,159,3379665,8810787,260.7,Supply Chain,Capgemini,Brazil,Telecommunications,54689,No,Yes
PRJ002448,CMP01490,Lambda Platform,2017-01-16,,Active,Data Entry Automation,42,2728355,5282095,193.6,Finance,Cyient,Philippines,Pharma & Life Sciences,177199,No,Yes
PRJ003450,CMP04553,Lambda Automation Initiative,2024-03-15,,Completed,Financial Reporting,151,4146644,1326926,32.0,Audit,LTIMindtree,Brazil,Insurance,192056,No,No
PRJ026319,CMP00794,Quantum Modernization,2018-08-03,2020-07-03,Completed,Customer Onboarding,49,3653175,1636622,44.8,Marketing,Mphasis,Malaysia,Mining & Metals,63477,Yes,No
PRJ021100,CMP07029,Phoenix Efficiency Project,2018-03-26,,Active,Email Automation,66,1708293,4140902,242.4,Marketing,Tech Mahindra,United Kingdom,Telecommunications,104157,Yes,Yes
PRJ047362,CMP06636,Lambda Optimization Program,2015-12-11,,Paused,Supply Chain,14,2743879,6533176,238.1,Supply Chain,Hexaware,Brazil,Retail & E-Commerce,120684,Yes,No
PRJ019189,CMP00290,Orion Intelligence Suite,2018-05-20,,Active,Customer Onboarding,71,4585404,11546047,251.8,Finance,HCL Technologies,UAE,Healthcare,44439,No,Yes
PRJ038821,CMP02361,Horizon Process Reengineering,2022-03-30,2022-10-30,Completed,Payroll Processing,56,4551506,4688051,103.0,Supply Chain,IBM,Mexico,Mining & Metals,2950,No,No
PRJ002633,CMP08493,Fusion Process Reengineering,2021-08-09,,Active,HR Automation,105,1221998,3259069,266.7,Marketing,HCL Technologies,Australia,Transportation & Logistics,33944,Yes,Yes
PRJ008540,CMP06435,Lambda Accelerator,2018-01-06,2018-07-06,Completed,Invoice Processing,163,4113151,4750689,115.5,Supply Chain,Accenture,South Africa,Real Estate,36485,No,No
PRJ005825,CMP07418,Horizon Process Reengineering,2023-05-18,,Active,HR Automation,145,2548921,2691661,105.6,Audit,TCS,Australia,Banking & Finance,166047,Yes,No
PRJ048926,CMP03643,Eclipse Automation Initiative,2023-07-29,,Active,Supply Chain,21,2760769,8508690,308.2,Risk Management,TCS,India,Education,123360,No,Yes
PRJ007532,CMP03223,Eclipse Intelligence Suite,2018-06-24,,Failed,Claims Processing,21,4041202,0,-95.7,Human Resources,HCL Technologies,UAE,Energy & Utilities,98409,Yes,Yes
PRJ040529,CMP00500,Horizon Digital Transformation,2019-06-22,,Failed,Supply Chain,23,2819714,0,-55.0,Supply Chain,Accenture,Mexico,Technology,1095,Yes,Yes
PRJ019948,CMP01737,Sentinel Intelligence Suite,2022-11-10,,Active,Data Entry Automation,190,3573201,10866104,304.1,Legal,HCL Technologies,United Kingdom,Technology,179387,Yes,No
PRJ027240,CMP03361,Horizon Accelerator,2021-05-22,2023-05-22,Cancelled,Payroll Processing,78,4667249,12788262,274.0,Risk Management,Hexaware,Netherlands,Transportation & Logistics,130619,No,No
PRJ040774,CMP06244,Delta Efficiency Project,2015-11-03,2016-12-03,Cancelled,Data Entry Automation,24,1276366,1686079,132.1,Customer Service,IBM,Canada,Banking & Finance,41415,Yes,No
PRJ012197,CMP07066,Quantum Digital Transformation,2024-10-27,2025-06-27,Completed,Email Automation,153,2342502,351375,15.0,Content Moderation,Mphasis,Germany,Mining & Metals,158474,No,No
PRJ034297,CMP09496,Quantum Digital Transformation,2024-05-16,2025-08-16,Completed,Supply Chain,21,3814994,10186034,267.0,Legal,Wipro,Germany,Banking & Finance,145546,Yes,Yes
PRJ029329,CMP07930,Vector Optimization Program,2025-10-16,,Completed,Payroll Processing,91,4415323,11965525,271.0,Marketing,PwC,South Africa,Transportation & Logistics,103441,Yes,Yes
PRJ027325,CMP05562,Prism Process Reengineering,2022-04-19,,Paused,Invoice Processing,136,2968980,4545508,153.1,Customer Onboarding,PwC,Germany,Banking & Finance,84433,Yes,No
PRJ044670,CMP08283,Orion Optimization Program,2021-06-14,2022-03-14,Completed,Invoice Processing,19,3991129,6824831,171.0,IT,LTIMindtree,Vietnam,Mining & Metals,168838,Yes,Yes
PRJ048531,CMP03751,Vertex Modernization,2018-09-30,2019-03-30,Completed,Customer Onboarding,142,4654470,10928696,234.8,Audit,Hexaware,Germany,Mining & Metals,54801,Yes,Yes
PRJ025592,CMP04033,Phoenix Process Reengineering,2018-02-21,,Paused,Customer Onboarding,50,2186972,2171663,99.3,Procurement,IBM,Malaysia,Banking & Finance,93448,No,Yes
PRJ031222,CMP06593,Sentinel Intelligence Suite,2018-03-24,2019-07-24,Completed,Financial Reporting,27,3798711,9132101,240.4,Supply Chain,Cyient,UAE,Transportation & Logistics,100397,No,Yes
PRJ019568,CMP02215,Atlas Workflow Engine,2024-02-14,,Active,IT Service Management,115,3042216,739258,24.3,Audit,PwC,Mexico,Technology,188708,No,No
PRJ009866,CMP09443,Fusion Platform,2017-09-01,,Paused,Data Entry Automation,133,1066094,3132184,293.8,Audit,EY,Vietnam,Telecommunications,165262,No,No
PRJ036632,CMP00613,Titan Modernization,2016-08-17,2018-02-17,Completed,Claims Processing,184,1506225,2138840,142.0,Operations,Wipro,Singapore,Banking & Finance,4788,Yes,No
PRJ030973,CMP06125,Phoenix Automation Initiative,2015-06-16,,Paused,Email Automation,171,1791345,1506521,84.1,Customer Onboarding,IBM,Canada,Real Estate,198464,Yes,Yes
PRJ007069,CMP08578,Omega Modernization,2025-07-14,,Paused,Payroll Processing,108,2457971,6085936,247.6,Finance,LTIMindtree,France,Healthcare,124399,No,Yes
PRJ029827,CMP07413,Nexus Modernization,2018-03-23,2019-10-23,Completed,Email Automation,196,1107718,702293,63.4,Operations,PwC,South Africa,Banking & Finance,32043,No,Yes
PRJ007306,CMP02482,Vertex Modernization,2024-06-28,,Paused,Audit Automation,118,1836248,356232,19.4,Audit,Infosys,Japan,Insurance,52386,No,Yes
PRJ025253,CMP01768,Horizon Modernization,2017-03-25,,Paused,HR Automation,190,2098587,5227580,249.1,Marketing,Cognizant,Singapore,Manufacturing,52073,Yes,No
PRJ002548,CMP06030,Omega Workflow Engine,2017-03-07,,Failed,Payroll Processing,193,4445227,0,-32.2,Finance,Cognizant,Germany,Manufacturing,104807,No,Yes
PRJ024189,CMP07839,Sentinel Platform,2021-03-18,,Active,Invoice Processing,146,3814461,7697582,201.8,Content Moderation,Hexaware,Singapore,Technology,72456,Yes,Yes
PRJ048388,CMP02436,Sentinel Digital Transformation,2015-11-23,2017-08-23,Completed,Supply Chain,81,3990290,5498620,137.8,Audit,PwC,Australia,Education,28673,No,Yes
PRJ041227,CMP04400,Quantum Digital Transformation,2022-09-29,,Failed,Claims Processing,97,2487115,0,-11.2,Content Moderation,Deloitte,Australia,Technology,57773,Yes,No
PRJ002149,CMP07179,Omega Accelerator,2025-04-13,,Active,Supply Chain,71,3494593,3368788,96.4,Customer Service,Mphasis,Canada,Healthcare,157028,No,Yes
PRJ010681,CMP01572,Phoenix Platform,2021-05-24,2022-05-24,Completed,Invoice Processing,34,1567659,446783,28.5,Customer Onboarding,TCS,Malaysia,Mining & Metals,112716,No,No
PRJ025650,CMP00773,Vertex Process Reengineering,2024-06-01,2025-12-01,Completed,Customer Onboarding,28,3163870,1205434,38.1,Risk Management,Infosys,Philippines,Education,34240,Yes,Yes
PRJ047287,CMP02052,Vector Workflow Engine,2021-04-05,,Active,Customer Onboarding,193,3588782,9682534,269.8,Supply Chain,IBM,United Kingdom,Banking & Finance,77469,Yes,No
PRJ028042,CMP00401,Aurora Process Reengineering,2025-04-24,,Cancelled,Claims Processing,36,2244853,5156427,229.7,IT,Accenture,Singapore,Pharma & Life Sciences,56977,Yes,Yes
PRJ009320,CMP07503,Orion Platform,2025-10-11,,Active,Supply Chain,95,2610086,1819230,69.7,Marketing,Cognizant,Australia,Mining & Metals,38810,Yes,No
PRJ005383,CMP04145,Omega Process Reengineering,2024-12-21,,Active,Invoice Processing,12,2773295,5560456,200.5,Marketing,LTIMindtree,France,Mining & Metals,46285,Yes,No
PRJ018575,CMP05493,Nexus Modernization,2016-12-21,2018-02-21,Completed,Email Automation,139,3185016,5213871,163.7,IT,Cognizant,Mexico,Manufacturing,128404,No,Yes
PRJ020901,CMP02499,Sigma Modernization,2022-05-29,,Paused,Claims Processing,141,2734391,795708,29.1,Content Moderation,Cyient,UAE,Mining & Metals,110719,Yes,Yes
PRJ019602,CMP06082,Omega Accelerator,2015-12-13,,Failed,Email Automation,26,2724902,0,-79.4,Marketing,Accenture,United Kingdom,Retail & E-Commerce,194688,Yes,Yes
PRJ026041,CMP03727,Sentinel Process Reengineering,2022-05-22,,Active,Customer Onboarding,83,3052694,3022167,99.0,Risk Management,Capgemini,United Kingdom,Transportation & Logistics,186708,No,No
PRJ044243,CMP08633,Omega Accelerator,2015-07-10,,Active,Audit Automation,86,3446041,3590775,104.2,Customer Onboarding,Infosys,Australia,Insurance,16328,Yes,Yes
